"Dia" "Horario" "Competição" "Mandante" "GolsMandante" "GolsVisitante" "Visitante" "Resultado" "Situação" "Minutos" "ImagemMandante" "ImagemVisitante"
"1282" "22-09-2021" "14H" "Francês" "Nantes" 3 1 "Brest" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/nantes.png" "https://e.imguol.com/futebol/brasoes/40x40/brest.png"
"1283" "22-09-2021" "14H" "Francês" "Rennes" 6 0 "Clermont Foot" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/rennes.png" "https://e.imguol.com/futebol/brasoes/40x40/clermont-foot.png"
"1284" "22-09-2021" "14H30" "La Liga" "Espanyol" 1 0 "Alavés" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/espanyol.png" "https://e.imguol.com/futebol/brasoes/40x40/alaves.png"
"1285" "22-09-2021" "14H30" "La Liga" "Sevilla" 3 1 "Valencia" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/sevilla.png" "https://e.imguol.com/futebol/brasoes/40x40/valencia.png"
"1286" "22-09-2021" "15H30" "Copa da Liga Inglesa" "Brighton" 2 0 "Swansea City" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/brighton.png" "https://e.imguol.com/futebol/brasoes/40x40/swansea-city.png"
"1287" "22-09-2021" "15H45" "Italiano" "Cagliari" 0 2 "Empoli" "V" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/cagliari.png" "https://e.imguol.com/futebol/brasoes/40x40/empoli.png"
"1288" "22-09-2021" "15H45" "Italiano" "Milan" 2 0 "Venezia" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/milan.png" "https://e.imguol.com/futebol/brasoes/40x40/venezia.png"
"1289" "22-09-2021" "15H45" "Copa da Liga Inglesa" "Arsenal" 3 0 "AFC Wimbledon" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/arsenal.png" "https://e.imguol.com/futebol/brasoes/40x40/afc-wimbledon.png"
"1290" "22-09-2021" "15H45" "Copa da Liga Inglesa" "Chelsea" 1 1 "Aston Villa" "E" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/chelsea.png" "https://e.imguol.com/futebol/brasoes/40x40/aston-villa.png"
"1291" "22-09-2021" "15H45" "Copa da Liga Inglesa" "Manchester United" 0 1 "West Ham" "V" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/manchester-united.png" "https://e.imguol.com/futebol/brasoes/40x40/west-ham.png"
"1292" "22-09-2021" "15H45" "Copa da Liga Inglesa" "Millwall" 0 2 "Leicester City" "V" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/millwall.png" "https://e.imguol.com/futebol/brasoes/40x40/leicester-city.png"
"1293" "22-09-2021" "15H45" "Copa da Liga Inglesa" "Wolverhampton" 2 2 "Tottenham" "E" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/wolverhampton.png" "https://e.imguol.com/futebol/brasoes/40x40/tottenham.png"
"1294" "22-09-2021" "16H" "Francês" "Angers" 0 0 "Olympique" "E" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/angers.png" "https://e.imguol.com/futebol/brasoes/40x40/olympique.png"
"1295" "22-09-2021" "16H" "Francês" "Lens" 0 1 "Strasbourg" "V" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/lens.png" "https://e.imguol.com/futebol/brasoes/40x40/strasbourg.png"
"1296" "22-09-2021" "16H" "Francês" "Lorient" 1 0 "Nice" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/lorient.png" "https://e.imguol.com/futebol/brasoes/40x40/nice.png"
"1297" "22-09-2021" "16H" "Francês" "Lyon" 3 1 "Troyes" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/lyon.png" "https://e.imguol.com/futebol/brasoes/40x40/troyes.png"
"1298" "22-09-2021" "16H" "Francês" "Metz" 1 2 "PSG" "V" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/metz.png" "https://e.imguol.com/futebol/brasoes/40x40/psg.png"
"1299" "22-09-2021" "17H" "La Liga" "Real Madrid" 6 1 "Mallorca" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/real-madrid.png" "https://e.imguol.com/futebol/brasoes/40x40/mallorca.png"
"1300" "22-09-2021" "17H" "La Liga" "Villarreal" 4 1 "Elche" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/villarreal.png" "https://e.imguol.com/futebol/brasoes/40x40/elche.png"
"1301" "22-09-2021" "19H" "Série B" "Vitória" 0 0 "Coritiba" "E" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/vitoria.png" "https://e.imguol.com/futebol/brasoes/40x40/coritiba.png"
"1302" "22-09-2021" "19H15" "Copa Sul-Americana" "Red Bull Bragantino" 2 0 "Libertad-PAR" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/red-bull-bragantino.png" "https://e.imguol.com/futebol/brasoes/40x40/libertad-par.png"
"1303" "22-09-2021" "20H30" "Brasileirão" "São Paulo" 0 0 "América-MG" "E" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/sao-paulo.png" "https://e.imguol.com/futebol/brasoes/40x40/america-mg.png"
"1304" "22-09-2021" "21H30" "Série B" "Operário-PR" 1 2 "Ponte Preta" "V" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/operario-pr.png" "https://e.imguol.com/futebol/brasoes/40x40/ponte-preta.png"
"1305" "22-09-2021" "21H30" "Libertadores" "Flamengo" 2 0 "Barcelona-EQU" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/flamengo.png" "https://e.imguol.com/futebol/brasoes/40x40/barcelona-equ.png"
"1321" "23-09-2021" "13H30" "Italiano" "Sampdoria" 0 4 "Napoli" "V" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/sampdoria.png" "https://e.imguol.com/futebol/brasoes/40x40/napoli.png"
"1322" "23-09-2021" "13H30" "Italiano" "Torino" 1 1 "Lazio" "E" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/torino.png" "https://e.imguol.com/futebol/brasoes/40x40/lazio.png"
"1323" "23-09-2021" "14H30" "La Liga" "Granada-ESP" 2 3 "Real Sociedad" "V" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/granada-esp.png" "https://e.imguol.com/futebol/brasoes/40x40/real-sociedad.png"
"1324" "23-09-2021" "14H30" "La Liga" "Osasuna" 1 3 "Betis" "V" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/osasuna.png" "https://e.imguol.com/futebol/brasoes/40x40/betis.png"
"1325" "23-09-2021" "15H45" "Italiano" "Roma" 1 0 "Udinese" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/roma.png" "https://e.imguol.com/futebol/brasoes/40x40/udinese.png"
"1326" "23-09-2021" "17H" "La Liga" "Cádiz" 0 0 "Barcelona" "E" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/cadiz.png" "https://e.imguol.com/futebol/brasoes/40x40/barcelona.png"
"1327" "23-09-2021" "19H" "Série B" "CSA" 2 0 "Botafogo" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/csa.png" "https://e.imguol.com/futebol/brasoes/40x40/botafogo.png"
"1328" "23-09-2021" "21H30" "Copa Sul-Americana" "Peñarol" 1 2 "Athletico" "V" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/penarol.png" "https://e.imguol.com/futebol/brasoes/40x40/athletico.png"
"1329" "24-09-2021" "15H30" "Alemão" "Greuther Fürth" 1 3 "Bayern de Munique" "V" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/greuther-furth.png" "https://e.imguol.com/futebol/brasoes/40x40/bayern-de-munique.png"
"1330" "24-09-2021" "19H" "Série B" "Goiás" 1 2 "Vila Nova" "V" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/goias.png" "https://e.imguol.com/futebol/brasoes/40x40/vila-nova.png"
"1331" "24-09-2021" "19H" "Série B" "Remo" 1 0 "Náutico" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/remo.png" "https://e.imguol.com/futebol/brasoes/40x40/nautico.png"
"1332" "24-09-2021" "21H30" "Série B" "Brusque" 0 1 "Vasco" "V" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/brusque.png" "https://e.imguol.com/futebol/brasoes/40x40/vasco.png"
"1333" "25-09-2021" "08H30" "Inglês" "Chelsea" 0 1 "Manchester City" "V" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/chelsea.png" "https://e.imguol.com/futebol/brasoes/40x40/manchester-city.png"
"1334" "25-09-2021" "08H30" "Inglês" "Manchester United" 0 1 "Aston Villa" "V" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/manchester-united.png" "https://e.imguol.com/futebol/brasoes/40x40/aston-villa.png"
"1335" "25-09-2021" "09H" "La Liga" "Alavés" 1 0 "Atlético de Madri" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/alaves.png" "https://e.imguol.com/futebol/brasoes/40x40/atletico-de-madri.png"
"1336" "25-09-2021" "10H" "Italiano" "Spezia" 1 2 "Milan" "V" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/spezia.png" "https://e.imguol.com/futebol/brasoes/40x40/milan.png"
"1337" "25-09-2021" "10H30" "Alemão" "RB Leipzig" 6 0 "Hertha" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/rb-leipzig.png" "https://e.imguol.com/futebol/brasoes/40x40/hertha.png"
"1338" "25-09-2021" "10H30" "Alemão" "Eintracht Frankfurt" 1 1 "Colônia" "E" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/eintracht-frankfurt.png" "https://e.imguol.com/futebol/brasoes/40x40/colonia.png"
"1339" "25-09-2021" "10H30" "Alemão" "Bayer Leverkusen" 1 0 "Mainz 05" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/bayer-leverkusen.png" "https://e.imguol.com/futebol/brasoes/40x40/mainz-05.png"
"1340" "25-09-2021" "10H30" "Alemão" "Union Berlin" 1 0 "Arminia Bielefeld" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/union-berlin.png" "https://e.imguol.com/futebol/brasoes/40x40/arminia-bielefeld.png"
"1341" "25-09-2021" "10H30" "Alemão" "Hoffenheim" 3 1 "Wolfsburg" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/hoffenheim.png" "https://e.imguol.com/futebol/brasoes/40x40/wolfsburg.png"
"1342" "25-09-2021" "11H" "Inglês" "Everton" 2 0 "Norwich" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/everton.png" "https://e.imguol.com/futebol/brasoes/40x40/norwich.png"
"1343" "25-09-2021" "11H" "Inglês" "Leeds United" 1 2 "West Ham" "V" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/leeds-united.png" "https://e.imguol.com/futebol/brasoes/40x40/west-ham.png"
"1344" "25-09-2021" "11H" "Inglês" "Leicester City" 2 2 "Burnley" "E" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/leicester-city.png" "https://e.imguol.com/futebol/brasoes/40x40/burnley.png"
"1345" "25-09-2021" "11H" "Inglês" "Watford" 1 1 "Newcastle United" "E" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/watford.png" "https://e.imguol.com/futebol/brasoes/40x40/newcastle-united.png"
"1346" "25-09-2021" "11H15" "La Liga" "Valencia" 1 1 "Athletic Bilbao" "E" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/valencia.png" "https://e.imguol.com/futebol/brasoes/40x40/athletic-bilbao.png"
"1347" "25-09-2021" "12H" "Francês" "Saint-Étienne" 0 3 "Nice" "V" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/saint-etienne.png" "https://e.imguol.com/futebol/brasoes/40x40/nice.png"
"1348" "25-09-2021" "13H" "Italiano" "Internazionale" 2 2 "Atalanta" "E" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/internazionale.png" "https://e.imguol.com/futebol/brasoes/40x40/atalanta.png"
"1349" "25-09-2021" "13H30" "La Liga" "Sevilla" 2 0 "Espanyol" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/sevilla.png" "https://e.imguol.com/futebol/brasoes/40x40/espanyol.png"
"1350" "25-09-2021" "13H30" "Inglês" "Brentford" 3 3 "Liverpool" "E" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/brentford.png" "https://e.imguol.com/futebol/brasoes/40x40/liverpool.png"
"1351" "25-09-2021" "13H30" "Alemão" "Borussia M'gladbach" 1 0 "Borussia Dortmund" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/borussia-m'gladbach.png" "https://e.imguol.com/futebol/brasoes/40x40/borussia-dortmund.png"
"1352" "25-09-2021" "14H" "Francês" "Strasbourg" 1 2 "Lille" "V" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/strasbourg.png" "https://e.imguol.com/futebol/brasoes/40x40/lille.png"
"1353" "25-09-2021" "15H" "Série C" "Paraná Clube" 4 0 "Oeste" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/parana-clube.png" "https://e.imguol.com/futebol/brasoes/40x40/oeste.png"
"1354" "25-09-2021" "15H" "Série D" "Atlético-CE" 2 0 "Paragominas" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/atletico-ce.png" "https://e.imguol.com/futebol/brasoes/40x40/paragominas.png"
"1355" "25-09-2021" "15H45" "Italiano" "Genoa" 3 3 "Hellas Verona" "E" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/genoa.png" "https://e.imguol.com/futebol/brasoes/40x40/hellas-verona.png"
"1356" "25-09-2021" "16H" "Série B" "Londrina" 1 0 "Vitória" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/londrina.png" "https://e.imguol.com/futebol/brasoes/40x40/vitoria.png"
"1357" "25-09-2021" "16H" "La Liga" "Real Madrid" 0 0 "Villarreal" "E" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/real-madrid.png" "https://e.imguol.com/futebol/brasoes/40x40/villarreal.png"
"1358" "25-09-2021" "16H" "Francês" "Lyon" 1 1 "Lorient" "E" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/lyon.png" "https://e.imguol.com/futebol/brasoes/40x40/lorient.png"
"1359" "25-09-2021" "16H" "Francês" "PSG" 2 0 "Montpellier" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/psg.png" "https://e.imguol.com/futebol/brasoes/40x40/montpellier.png"
"1360" "25-09-2021" "16H" "Série D" "Campinense" 2 1 "Guarany de Sobral" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/campinense.png" "https://e.imguol.com/futebol/brasoes/40x40/guarany-de-sobral.png"
"1361" "25-09-2021" "16H" "Série D" "Caxias" 2 0 "União Rondonópolis" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/caxias.png" "https://e.imguol.com/futebol/brasoes/40x40/uniao-rondonopolis.png"
"1362" "25-09-2021" "16H" "Série D" "Esportivo" 1 2 "Ferroviária" "V" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/esportivo.png" "https://e.imguol.com/futebol/brasoes/40x40/ferroviaria.png"
"1363" "25-09-2021" "17H" "Brasileirão" "Ceará" 1 0 "Chapecoense" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/ceara.png" "https://e.imguol.com/futebol/brasoes/40x40/chapecoense.png"
"1364" "25-09-2021" "17H" "Série C" "Paysandu" 2 0 "Manaus" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/paysandu.png" "https://e.imguol.com/futebol/brasoes/40x40/manaus.png"
"1365" "25-09-2021" "17H" "Série C" "Ferroviário" 0 1 "Floresta-CE" "V" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/ferroviario.png" "https://e.imguol.com/futebol/brasoes/40x40/floresta-ce.png"
"1366" "25-09-2021" "17H" "Série C" "Jacuipense-BA" 3 2 "Altos-PI" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/jacuipense-ba.png" "https://e.imguol.com/futebol/brasoes/40x40/altos-pi.png"
"1367" "25-09-2021" "17H" "Série C" "Santa Cruz-PE" 1 1 "Botafogo-PB" "E" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/santa-cruz-pe.png" "https://e.imguol.com/futebol/brasoes/40x40/botafogo-pb.png"
"1368" "25-09-2021" "17H" "Série C" "Volta Redonda" 2 1 "Tombense-MG" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/volta-redonda.png" "https://e.imguol.com/futebol/brasoes/40x40/tombense-mg.png"
"1369" "25-09-2021" "17H" "Série C" "Mirassol" 0 1 "Novorizontino" "V" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/mirassol.png" "https://e.imguol.com/futebol/brasoes/40x40/novorizontino.png"
"1370" "25-09-2021" "17H" "Série C" "Figueirense" 2 1 "Criciúma" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/figueirense.png" "https://e.imguol.com/futebol/brasoes/40x40/criciuma.png"
"1371" "25-09-2021" "17H" "Série C" "Ituano" 0 0 "Botafogo-RP" "E" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/ituano.png" "https://e.imguol.com/futebol/brasoes/40x40/botafogo-rp.png"
"1372" "25-09-2021" "17H" "Série C" "São José-RS" 1 1 "Ypiranga-RS" "E" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/sao-jose-rs.png" "https://e.imguol.com/futebol/brasoes/40x40/ypiranga-rs.png"
"1373" "25-09-2021" "17H30" "Série B" "Confiança" 1 0 "Operário-PR" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/confianca.png" "https://e.imguol.com/futebol/brasoes/40x40/operario-pr.png"
"1374" "25-09-2021" "18H30" "Série B" "CRB" 1 2 "Avaí" "V" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/crb.png" "https://e.imguol.com/futebol/brasoes/40x40/avai.png"
"1375" "25-09-2021" "19H" "Brasileirão" "Corinthians" 2 1 "Palmeiras" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/corinthians.png" "https://e.imguol.com/futebol/brasoes/40x40/palmeiras.png"
"1376" "25-09-2021" "21H" "Brasileirão" "São Paulo" 0 0 "Atlético-MG" "E" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/sao-paulo.png" "https://e.imguol.com/futebol/brasoes/40x40/atletico-mg.png"
"1377" "25-09-2021" "21H" "Série B" "Coritiba" 1 0 "Guarani" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/coritiba.png" "https://e.imguol.com/futebol/brasoes/40x40/guarani.png"
"1435" "26-09-2021" "07H30" "Italiano" "Juventus" 3 2 "Sampdoria" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/juventus.png" "https://e.imguol.com/futebol/brasoes/40x40/sampdoria.png"
"1436" "26-09-2021" "08H" "Francês" "Bordeaux" 1 1 "Rennes" "E" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/bordeaux.png" "https://e.imguol.com/futebol/brasoes/40x40/rennes.png"
"1437" "26-09-2021" "09H" "La Liga" "Mallorca" 2 3 "Osasuna" "V" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/mallorca.png" "https://e.imguol.com/futebol/brasoes/40x40/osasuna.png"
"1438" "26-09-2021" "10H" "Inglês" "Southampton" 0 1 "Wolverhampton" "V" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/southampton.png" "https://e.imguol.com/futebol/brasoes/40x40/wolverhampton.png"
"1439" "26-09-2021" "10H" "Francês" "Brest" 1 2 "Metz" "V" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/brest.png" "https://e.imguol.com/futebol/brasoes/40x40/metz.png"
"1440" "26-09-2021" "10H" "Francês" "Reims" 3 1 "Nantes" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/reims.png" "https://e.imguol.com/futebol/brasoes/40x40/nantes.png"
"1441" "26-09-2021" "10H" "Francês" "Troyes" 1 1 "Angers" "E" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/troyes.png" "https://e.imguol.com/futebol/brasoes/40x40/angers.png"
"1442" "26-09-2021" "10H" "Italiano" "Empoli" 4 2 "Bologna" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/empoli.png" "https://e.imguol.com/futebol/brasoes/40x40/bologna.png"
"1443" "26-09-2021" "10H" "Italiano" "Sassuolo" 1 0 "Salernitana" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/sassuolo.png" "https://e.imguol.com/futebol/brasoes/40x40/salernitana.png"
"1444" "26-09-2021" "10H" "Italiano" "Udinese" 0 1 "Fiorentina" "V" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/udinese.png" "https://e.imguol.com/futebol/brasoes/40x40/fiorentina.png"
"1445" "26-09-2021" "10H30" "Alemão" "Bochum" 0 0 "Stuttgart" "E" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/bochum.png" "https://e.imguol.com/futebol/brasoes/40x40/stuttgart.png"
"1446" "26-09-2021" "11H" "Brasileirão" "América-MG" 1 1 "Flamengo" "E" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/america-mg.png" "https://e.imguol.com/futebol/brasoes/40x40/flamengo.png"
"1447" "26-09-2021" "11H15" "La Liga" "Barcelona" 3 0 "Levante" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/barcelona.png" "https://e.imguol.com/futebol/brasoes/40x40/levante.png"
"1448" "26-09-2021" "12H" "Francês" "Clermont Foot" 1 3 "Monaco" "V" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/clermont-foot.png" "https://e.imguol.com/futebol/brasoes/40x40/monaco.png"
"1449" "26-09-2021" "12H30" "Inglês" "Arsenal" 3 1 "Tottenham" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/arsenal.png" "https://e.imguol.com/futebol/brasoes/40x40/tottenham.png"
"1450" "26-09-2021" "12H30" "Alemão" "Freiburg" 3 0 "Augsburg" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/freiburg.png" "https://e.imguol.com/futebol/brasoes/40x40/augsburg.png"
"1451" "26-09-2021" "13H" "Italiano" "Lazio" 3 2 "Roma" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/lazio.png" "https://e.imguol.com/futebol/brasoes/40x40/roma.png"
"1452" "26-09-2021" "13H30" "La Liga" "Real Sociedad" 1 0 "Elche" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/real-sociedad.png" "https://e.imguol.com/futebol/brasoes/40x40/elche.png"
"1453" "26-09-2021" "13H30" "La Liga" "Rayo Vallecano" 3 1 "Cádiz" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/rayo-vallecano.png" "https://e.imguol.com/futebol/brasoes/40x40/cadiz.png"
"1454" "26-09-2021" "15H" "Série D" "4 de Julho-PI" 1 1 "ABC" "E" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/4-de-julho-pi.png" "https://e.imguol.com/futebol/brasoes/40x40/abc.png"
"1455" "26-09-2021" "15H45" "Francês" "Olympique" 2 3 "Lens" "V" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/olympique.png" "https://e.imguol.com/futebol/brasoes/40x40/lens.png"
"1456" "26-09-2021" "15H45" "Italiano" "Napoli" 2 0 "Cagliari" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/napoli.png" "https://e.imguol.com/futebol/brasoes/40x40/cagliari.png"
"1457" "26-09-2021" "16H" "Brasileirão" "Fluminense" 2 1 "Red Bull Bragantino" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/fluminense.png" "https://e.imguol.com/futebol/brasoes/40x40/red-bull-bragantino.png"
"1458" "26-09-2021" "16H" "Brasileirão" "Internacional" 2 0 "Bahia" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/internacional.png" "https://e.imguol.com/futebol/brasoes/40x40/bahia.png"
"1459" "26-09-2021" "16H" "Brasileirão" "Juventude" 3 0 "Santos" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/juventude.png" "https://e.imguol.com/futebol/brasoes/40x40/santos.png"
"1460" "26-09-2021" "16H" "Série B" "Cruzeiro" 1 2 "CSA" "V" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/cruzeiro.png" "https://e.imguol.com/futebol/brasoes/40x40/csa.png"
"1461" "26-09-2021" "16H" "La Liga" "Betis" 2 0 "Getafe" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/betis.png" "https://e.imguol.com/futebol/brasoes/40x40/getafe.png"
"1462" "26-09-2021" "16H" "Série D" "América-RN" 1 0 "Moto Club" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/america-rn.png" "https://e.imguol.com/futebol/brasoes/40x40/moto-club.png"
"1463" "26-09-2021" "16H" "Série D" "Cianorte" 0 0 "Aparecidense" "E" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/cianorte.png" "https://e.imguol.com/futebol/brasoes/40x40/aparecidense.png"
"1464" "26-09-2021" "16H" "Série D" "Uberlândia" 1 0 "Joinville" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/uberlandia.png" "https://e.imguol.com/futebol/brasoes/40x40/joinville.png"
"1465" "26-09-2021" "18H15" "Brasileirão" "Sport" 0 1 "Fortaleza" "V" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/sport.png" "https://e.imguol.com/futebol/brasoes/40x40/fortaleza.png"
"1466" "26-09-2021" "18H15" "Brasileirão" "Athletico" 4 2 "Grêmio" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/athletico.png" "https://e.imguol.com/futebol/brasoes/40x40/gremio.png"
"1467" "26-09-2021" "18H15" "Série B" "Ponte Preta" 1 0 "Brasil de Pelotas" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/ponte-preta.png" "https://e.imguol.com/futebol/brasoes/40x40/brasil-de-pelotas.png"
"1468" "26-09-2021" "18H15" "Série B" "Botafogo" 2 0 "Sampaio Corrêa-MA" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/botafogo.png" "https://e.imguol.com/futebol/brasoes/40x40/sampaio-correa-ma.png"
"1469" "26-09-2021" "20H30" "Brasileirão" "Atlético-GO" 0 0 "Cuiabá" "E" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/atletico-go.png" "https://e.imguol.com/futebol/brasoes/40x40/cuiaba.png"
"1470" "26-09-2021" "21H" "Brasileirão Feminino A1" "Corinthians" 3 1 "Palmeiras" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/corinthians.png" "https://e.imguol.com/futebol/brasoes/40x40/palmeiras.png"
"190" "01-10-2021" "15H30" "Alemão" "Colônia" 3 1 "Greuther Fürth" "M" "Encerrado" NA "https://e.imguol.com/futebol/brasoes/40x40/colonia.png" "https://e.imguol.com/futebol/brasoes/40x40/greuther-furth.png"
